117440,442151
116939,440593
116873,439613
117087,438803
116689,438508
116885,438570
117023,438677
117248,439364
117122,439925
117126,440687
117400,441104
117184,442142
117761,442681
117848,443529
117806,444435
117721,443261
117578,442005
117766,440990
117189,440274
116985,440447
117260,440074
116730,440446
116913,440299
117069,440802
116865,441312
117348,441836
116989,442608
117238,443128
117410,444218
117583,444821
117443,445218
117087,443114
117022,441946
116401,440584
116208,439781
116514,439330
115942,439148
116100,438667
115916,439088
115887,439391
116302,439607
116020,439957
116269,440591
115951,441027
116247,441877
116171,442493
116224,441904
115841,439657
115832,438074
115330,437345
115565,436196
115100,435850
115211,435625
115301,435592
115044,436260
115231,436109
115235,436997
115311,437552
115371,438001
115556,439109
116023,439816
115860,440551
115685,439082
115438,436976
114938,435497
115205,434209
114590,433559
115011,433532
115076,433767
115243,434205
115714,434514
115405,435205
115663,435860
116314,436766
116085,437463
116481,438327
116131,439391
116352,440008
116450,439383
116314,437849
116147,436102
115606,434866
115993,434789
115977,434494
115438,434408
116011,434662
115770,435346
115637,436019
116006,436758
115695,437444
116117,438357
116510,439608
116652,440479
116902,441717
116683,441954
116458,439516
116097,439066
116335,438331
116556,438102
115897,437659
115903,437782
116256,438349
116303,438821
116543,439332
116531,440010
116422,440554
116755,441259
116552,442100
116684,442992
116803,443947
116442,442700
116503,441041
115951,440282
116257,439524
116028,439520
115682,439418
115701,439659
115778,439747
115668,439947
115754,440891
115628,441060
116033,441815
115985,442562
116192,443414
116306,444439
116358,444858
116164,443537
116031,442017
116072,440713
115351,440077
115556,439238
115196,438781
115202,438911
115477,438845
115253,439309
115537,439289
115366,439726
115362,440652
115998,441149
115739,441912
115652,442078
116002,443008
116010,443629
115984,441978
115193,440541
115555,439316
115121,438377
115055,437893
115293,437846
114905,438023
115027,437995
115075,438556
115002,438963
115107,439283
115157,440433
115506,441189
115782,441479
115597,442722
115962,443472
116015,442628
115442,441203
115784,440380
115075,440088
115269,439208
115239,439272
115302,439843
115163,439769
115282,440313
115747,441120
115819,441500
115611,442264
116014,442998
115705,443896
116238,444741
115654,443543
115466,441923
115539,440307
114887,439483
115261,438959
115055,438772
114685,438706
114822,438703
114389,439136
114649,439318
114566,439537
114624,440354
114828,440525
115011,441248
115301,441813
115159,442605
115093,442866
115203,440934
114712,439286
114327,437870
114229,437059
114034,436135
113887,435815
113634,435402
113946,435159
114047,435566
114001,435772
113853,435836
113849,436340
114296,437033
114111,436967
114243,438139
114552,438569
114259,437265
113925,435195
113740,433672
113120,432673
113523,431890
113089,431269
113070,431439
113489,431439
113257,431495
113282,431933
113106,432369
113347,433213
113925,433923
113663,434643
114130,435480
113854,433587
113594,432395
113760,430844
113149,430669
113525,429969
113100,430039
113426,430642
113713,431141
113731,431747
113919,432682
114066,433396
114513,434559
114620,435475
114743,436736
114904,437354
114805,435693
114312,434376
114510,433090
114298,432937
114338,432731
114175,432763
114436,432770
114414,433417
114161,434193
114806,434383
114424,435582
114676,436131
114923,437361
115215,438151
115407,439261
115438,439862
115493,438074
115115,437052
114997,436130
114878,436234
114892,435918
114611,436519
115249,436462
115059,437135
114857,437848
115150,438241
115315,439360
115416,439782
115760,440729
115609,441078
115580,439457
114891,438818
115266,437732
115040,437673
114986,437502
115030,437839
114947,438345
115293,438652
114887,438928
115301,439858
115182,440379
115272,441049
115331,441595
115196,442432
114928,440464
114866,438753
114367,437886
114705,436448
114157,436348
114108,435667
114463,435623
113896,435914
114108,436328
114181,436745
114083,437318
114317,438069
114539,438495
114679,439223
114997,440414
115050,439794
114761,437697
114107,436552
114181,434986
113658,434142
113787,433566
113998,433395
113576,433960
113879,433862
113890,434714
114080,435216
114528,435412
114120,436516
114769,437062
114706,438029
114588,438501
114592,437214
114163,436060
114500,434514
114219,433349
113968,433053
114194,432604
114022,432857
113874,433134
114124,433372
114218,434256
114524,434367
114175,435528
114391,436266
115067,436957
114845,438095
114905,435982
114391,434129
114468,432488
114067,430989
113661,430617
113803,430092
113564,430149
114031,430412
114221,430517
114190,431256
114400,431816
114798,432820
114959,434007
115253,434757
115281,435985
115388,436357
115303,435243
115015,433526
114667,431845
114550,431016
114565,430704
114373,430671
114786,430891
114951,430997
114426,431947
114845,432411
114993,433454
115255,434211
115487,434929
115349,436290
116094,437126
116082,437966
115995,436183
115709,435455
115372,434925
115747,434988
115514,434865
115349,435324
115764,435991
115816,436773
115682,437293
116073,438127
115904,439088
116601,439756
116568,440783
116660,441820
116900,442305
116592,440473
116355,439618
116242,438896
116248,438413
116314,438559
115903,438794
116501,439155
116187,439490
116601,440048
116782,440884
116380,441659
116712,442147
116467,442834
116720,443748
116932,444744
117047,444873
117056,442965
116369,441791
116594,440545
116570,440363
115930,439794
116270,439591
115659,439532
115685,439540
116002,439798
115661,440588
115934,440757
116085,441507
116327,442092
116560,442792
116209,443970
116196,442596
115602,440863
115392,439260
115483,438311
114941,437835
115115,436907
114904,436889
115256,436881
115080,437269
114858,437611
115113,437714
115239,438423
115170,439413
115450,439541
115582,440446
115147,438220
115030,435950
114722,434357
114802,432869
114170,432296
114531,431879
114305,431523
114443,431854
114385,432143
114305,432628
114573,433276
114849,433866
114861,434945
115347,435724
115727,436709
116016,437841
116032,436705
115548,434814
115516,433123
114872,432069
115203,431586
114890,431671
114883,431949
115551,432092
115502,432850
115647,433692
115897,434371
116231,435352
116602,436118
116539,437511
116801,438132
117016,439390
117080,439786
117070,438021
116745,436963
116795,436235
116752,435885
116354,435700
116845,435617
116526,436104
116769,436363
116445,436971
116772,437856
116901,438191
117056,439194
117147,439952
117388,441132
117586,441787
117631,440668
117091,438879
116693,437593
116477,436604
116188,436287
116564,435807
116515,435692
116214,435926
116784,436159
116543,437036
116863,437591
116720,438295
117006,439161
117291,439532
117056,440486
117189,441221
117536,442415
117083,440543
117103,438448
116738,437393
116749,436571
116595,435846
116143,435773
116171,435580
116232,435696
116176,436224
116201,436840
116484,437506
116850,437972
116829,439320
117289,440074
117341,440466
117302,441320
117593,442000
116762,440535
116412,438812
116324,437419
115901,436999
116285,436184
116015,436214
116270,436097
116253,436820
116253,436985
116150,437524
115962,438348
116491,438803
116574,439522
116392,440236
116694,441400
116680,442088
117011,440397
116503,438478
116257,436921
115909,435904
115733,435442
115722,434883
115502,434853
115129,435282
115437,435361
115433,435931
115366,436425
116044,437165
115985,438325
116205,438955
116491,439782
116587,440746
116626,441723
116482,440226
115958,438230
115676,436947
115749,436299
115806,435455
115555,435341
115726,435191
115729,435812
115438,435898
115608,436142
115341,436940
115662,437617
115663,438259
116037,439032
116341,439727
116319,440938
116748,441596
116460,441595
116162,439864
116499,438871
116031,437722
116086,437223
115606,437094
115453,436667
115682,437041
115764,437138
116060,437407
116041,437935
116055,438807
116259,438960
116018,439801
116295,440311
115988,440800
116040,439809
115782,437447
115161,436466
115546,435347
115527,435324
115175,434583
115456,434540
115050,434741
115281,434767
114904,435260
115247,435714
115546,436314
115466,436893
115791,437488
115668,438546
115671,439561
115947,438969
115337,437075
115321,435521
115230,433846
114628,433726
114816,432844
114630,432975
114563,433162
115057,433037
117438,438295
117545,437590
117572,437070
117167,437299
117395,437109
117528,437540
117599,438091
117767,438209
117239,438955
117778,439428
117465,440576
117834,441351
118045,441279
117242,439821
117532,438366
